id,level,surface,reading_kana,furigana,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,frequency,reading_chapter,deprecated_reason,superseded_by
w_ef32bf366e06c49f,N3,虫歯,むしば,むしば,충치,noun,A,右の上の歯に、虫歯があります。,오른쪽 윗니에 충치가 있어요. (병원/약국>안과/치과>치과),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,"[""齲歯""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.540,24,,
w_fdd19be90f73a48b,N3,燃やす,もやす,もやす,불태우다;연소시키다;→やく,verb,B,情炎を燃やす.,정염을 불태우다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.540,24,,
w_ca440ce4b8447f12,N3,痛む,いたむ,いたむ,"아프다, 고통·타격을 받다;괴롭다, →いためる",verb,B,腹が錐でもむように痛む.,배가 송곳으로 쑤시는 듯이 아프다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,"[""傷む""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.530,24,,
w_1818c016f250e0bb,N3,事後,じご,じご,사후,noun,A,沈着に事後の処理をする.,차근히 사후 처리를 하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.510,24,,
w_460afbba17b5ad92,N3,鼻水,はなみず,はなみず,콧물,noun,A,鼻アレルギーの主な症状はくしゃみ、鼻水、鼻づまりである,"알레르기 비염의 주된 증상은 재채기, 콧물, 코 막힘이다",,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.510,24,,
w_885bb758c6d85607,N3,意地悪,いじわる,いじわる,"심술궂음;짓궂음;또, 심술쟁이",noun,A,ロ：またミンジュンがいじめたみたいです。本当に意地悪な子だよ。,나: 또 민준이가 괴롭혔나 봐요. 정말 못 말리는 심술꾸러기야.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.500,24,,
w_91f7c8e5993ca22b,N3,鳴らす,ならす,ならす,"소리를 내다;울리다, 떨치다;날리다, 강하게 주장하다;투덜대다",verb,B,指の節を鳴らす,손가락 마디를 꺾어 (딱딱) 소리를 내다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.490,25,,
w_91502520df626c4a,N3,年賀状,ねんがじょう,ねんがじょう,연하장,noun,A,恩師には必ず年賀状を送る.,은사에게는 연하장을 꼭꼭 보낸다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.470,25,,
w_a01a9ab33f0b5cd3,N3,次女,じじょ,じじょ,차녀;둘째 딸,noun,A,次女が嫁ぐ,둘째 딸이 시집가다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""二女""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.460,25,,
w_a5b688e347f54b9e,N3,洗面所,せんめんじょ,せんめんじょ,세면소;화장실,noun,A,洗面所などの水周りを点検する,화장실 등의 배수 설비를 점검하다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.460,25,,
w_bb726edd4f482daf,N3,近道,ちかみち,ちかみち,"지름길, 가까운 길;샛길, 첩경;빠른 길",noun,A,畑の中を近道して帰った.,밭 가운데를 지름길 삼아 돌아왔다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,"[""近路""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.460,25,,
w_f2283357a892d08d,N3,話し合う,はなしあう,はなしあう,서로 이야기하다,verb,B,互いに解けて話し合う,서로 격의 없이 이야기하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.460,25,,
w_1f21cc0d2b2212c5,N3,音楽家,おんがくか,おんがくか,음악가,noun,A,世界で第一番といわれる音楽家.,세계에서 첫손으로 꼽히는 음악가,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.450,25,,
w_e17ea15496eb154b,N3,近づける,ちかづける,ちかづける,"가까이 하다, 가까이 대다, 가까이 지내다",verb,B,本に目を近づける,책에 눈을 가까이 대다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""近付ける""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.450,25,,
w_af4d9a1696d026b1,N3,ハイキング,ハイキング,ハイキング,하이킹,noun,D,そもそものなれ初めはハイキングであった.,애초에 친해진 계기는 하이킹이었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.450,25,,
w_053746c071b630d7,N3,蹴る,ける,ける,"차다, 걷어차다, 거절하다;일축하다",verb,B,ボールをぽんと蹴る.,공을 뻥 차다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.440,25,,
w_dc9763857b02bb07,N3,支社,ししゃ,ししゃ,"지사, 신사의 분사",noun,A,支社に転属になる.,지사에 전속되다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.440,25,,
w_ff718bd01c312a9a,N3,忘年会,ぼうねんかい,ぼうねんかい,망년회;송년회,noun,A,ミンジュンは年末に同窓生たちと集まり忘年会を開いた。,민준이는 연말에 동창들과 모여 송년회를 열었다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.430,25,,
w_e79a2a68bb81370e,N3,巻く,まく,まく,"감다, 말다, 소용돌이 모양이 되다;휘감기다",verb,B,傷に包帯をぐるぐると巻く.,상처에 붕대를 둘둘 감다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,"[""捲く""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.430,25,,
w_90627cfb32049799,N3,酔う,よう,よう,"술에 취하다;술기가 돌다, 멀미하다, 황홀해지다;도취하다",verb,B,一杯の酒に陶然と酔う.,한잔 술에 도연히 취하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.430,25,,
w_be511030acba8780,N3,図面,ずめん,ずめん,도면;설계도,noun,A,図面を二分の一に縮写する,도면을 2분의 1로 축사하다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.390,26,,
w_e4c9292a85cf139b,N3,腐る,くさる,くさる,"썩다, 상하다;부패하다, 타락하다",verb,B,柱の根方が腐る.,기둥의 밑동이 썩다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.380,26,,
w_60b00113405bfd55,N3,食費,しょくひ,しょくひ,식비,noun,A,食費をきりつめる.,식비를 줄이다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.380,26,,
w_c5c0c494ea4f9173,N3,載る,のる,のる,"놓이다;얹히다, 실리다",verb,B,その事件が週報に載る.,그 사건이 주보에 실리다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.370,26,,
w_4be92fd74f04cd19,N3,左折,させつ,させつ,좌회전;진로를 왼쪽으로 꺾음,noun,A,私は左折信号が変わる前に、急いでハンドルを左側に切った。,나는 좌회전 신호가 바뀌기 전에 급히 핸들을 왼쪽으로 꺾었다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.360,26,,
w_c33169a9a372be32,N3,食後,しょくご,しょくご,식후,noun,A,食後に薬を飲めとの[言う]医者からの指示があった.,식후에 약을 먹으란 의사의 지시가 있었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.350,26,,
w_408145006405c646,N3,悲しむ,かなしむ,かなしむ,슬퍼하다;마음 아파하다,verb,B,貧者を悲しむ,가난한 사람을 마음 아파하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""哀しむ""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.330,26,,
w_36e68594c223ca15,N3,やり直す,やりなおす,やりなおす,다시 하다,verb,B,失敗した仕事をやり直す,실패한 일을 다시 하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""遣り直す""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.330,26,,
w_ae5afff2b1493d53,N3,ドライヤー,ドライヤー,ドライヤー,드라이어;건조기,noun,D,このドライヤーは風の強さを調整できる。,이 드라이어는 바람의 세기를 조절할 수 있다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.310,26,,
w_78fce96c9ce0d63b,N3,受取人,うけとりにん,うけとりにん,받는 사람;수취인,noun,A,私は手紙の封筒の表に差出人と受取人の住所を書いた。,나는 편지 봉투의 앞면에 보내는 사람과 받는 사람의 주소를 적었다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.290,27,,
w_36c37a7b06560440,N3,間違う,まちがう,まちがう,"잘못되다;틀리다, 엇갈리다, →まちがえる",verb,B,まかり間違うと命がない.,아차 잘못하면 목숨을 잃는다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.290,27,,
w_1038fdc3e444b5d1,N3,下らない,くだらない,くだらない,"하찮다;시시하다, 밑돌지 않다;이하가 아니다",adjective,B,月収は千万ウォンを下らない.,월수입이 적어도 천만 원은 된다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.280,27,,
w_dcaabdcb8c29b760,N3,振り込み,ふりこみ,ふりこみ,"납입, 남이 이기게 되는 패를 내놓음",noun,B,代金の振り込みを求める,대금의 계좌 납입을 요구하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.270,27,,
w_80733a73005afb5d,N3,まな板,まないた,まないた,도마,noun,B,魚屋のおばさんはまな板に刀を突きさしておいた。,생선 가게 아주머니는 도마에 칼을 내리꽂아 두셨다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,"[""俎"",""俎板"",""真魚板""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.270,27,,
w_d4b0c385a06e569e,N3,にっこり,にっこり,にっこり,생긋;방긋,verb,C,何の意味もなくにっこりする.,아무 까닭도 없이 생긋 웃다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.260,27,,
w_210c64d85d44fb49,N3,正座,せいざ,せいざ,정좌;무릎을 꿇고 단정하게 앉음,noun,A,仏壇に向って正座する,불단을 향해서 정좌하다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""正坐""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.230,27,,
w_776f7e525c801a87,N3,強める,つよめる,つよめる,강하게 하다;세게 하다,verb,B,語気を強める,말투를 세게 하다; 언성을 높이다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.210,27,,
w_6003a54b8f26e37d,N3,冷める,さめる,さめる,식다,verb,B,百年の恋も一時に冷める,백 년을 맹세했던 사랑도 일시에 식다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.190,27,,
w_465fe84232149662,N3,税込み,ぜいこみ,ぜいこみ,세금을 포함한 액수,noun,B,かしこまりました。税込で90ドルです。お支払いは現金ですか? それともカードですか?,"알겠습니다. 세금 포함해서 90달러입니다. 현금으로 지불하시겠습니까, 신용 카드로 지불하시겠습니까?",,NAVER 일본어사전 · 사전연구사,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.190,27,,
w_e7e25fb62d71ef5e,N3,強まる,つよまる,つよまる,강해지다;세지다,verb,B,風当たりが強まる,바람이 세지다; 바람을 세게 타다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.180,27,,
w_c1e56e687da5a762,N3,覚ます,さます,さます,깨다;깨우치다;깨우다,verb,B,爆音に驚かされて目を覚ます.,폭음에 놀라서 잠을 깨다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,"[""醒す""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.170,27,,
w_1cac16c6ed17b461,N3,送別会,そうべつかい,そうべつかい,송별회,noun,A,送別会が催される.,송별회가 열리다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.170,27,,
w_cb129e00b314dadb,N3,無休,むきゅう,むきゅう,무휴,noun,A,うちの工場はいつも注文が多くて1年ずっと無休で稼働する。,우리 공장은 항상 주문이 밀려 있어서 일 년 내내 무휴로 가동된다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.150,28,,
w_0e49dcf55b580868,N3,細長い,ほそながい,ほそながい,길고 가느다랗다;홀쪽하다,adjective,B,細巻きは、その黒く細長い形から鉄砲巻きとも呼ばれます。,호소마키는 그 검고 날씬한 모양에서 텐포(총포)미키라고도 부릅니다.,,NAVER 일본어사전 · 연세대학교 한국어학당 국가별 대표음식,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.140,28,,
w_c1238728a9185594,N3,ごろごろ,ごろごろ,ごろごろ,"우르르, 크고 묵직한 물건이 구르는 모양;데굴데굴, 천둥;우레",noun,C,お腹が痛くてごろごろ転がった.,배가 아파서 데굴데굴 굴렀다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.120,28,,
w_5ddd4dccbda61ecd,N3,クラスメート,クラスメート,クラスメート,클래스메이트;동급생;급우,noun,D,…パンタロンで闊歩する彼女たちは，あの頃の私やクラスメートとほとんど同じ格好をしている,…판탈롱으로 활보하는 그녀들은 그 무렵의 나나 동급생과 거의 같은 모양을 하고 있다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.070,28,,
w_39b26f179dfbec94,N3,蒸し暑い,むしあつい,むしあつい,무덥다,adjective,B,イ：今日はずっと蒸し暑いね。,가: 오늘은 종일 무덥네.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.060,28,,
w_59dbb186d860adc9,N3,空ける,あける,あける,"비우다, 쏟다, 집을 비우다",verb,B,家を空ける,집을 비우다; 출타하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.050,28,,
w_878b871f0e14bc7c,N3,擤む,かむ,かむ,풀다,verb,B,鼻を擤む,코를 풀다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""挗む""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.040,28,,
w_e04695b03865adc5,N3,用件,ようけん,ようけん,용건,noun,A,火急の用件で上阪する,화급한 용건으로 大阪에 가다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.010,28,,
w_42ee4b6410cff0d3,N3,炒める,いためる,いためる,기름에 볶다;지지다,verb,B,具材を別別に炒める,속 재료를 따로따로 볶다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""煠める""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.000,28,,
w_2901dd31bf072352,N3,気体,きたい,きたい,기체;→じょうき,noun,A,気体が膨張する,기체가 팽창하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.990,28,,
w_089bc8f446b1e711,N3,網戸,あみど,あみど,망창;철망 따위를 친 문,noun,A,窓に網戸を嵌める,창에 망창을 끼우다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.960,28,,
w_9201aad98ba6cd1a,N3,奢る,おごる,おごる,"사치하다, 한턱내다",verb,B,今度は僕が奢る番だ,이번에는 내가 한턱낼 차례다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.940,29,,
w_c5774c8d300e66ca,N3,答案,とうあん,とうあん,답안,noun,A,答案を出す前に験算する.,답안을 내기 전에 검산하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.920,29,,
w_e623add8575d25cd,N3,ハンドバッグ,ハンドバッグ,ハンドバッグ,핸드백,noun,D,かっぱらいがハンドバッグをひったくって行った.,날치기가 핸드백을 채 갔다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.910,29,,
w_dba72914468266c9,N3,一人娘,ひとりむすめ,ひとりむすめ,외딸,noun,A,一人娘を手放す,외딸을 시집보내다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.890,29,,
w_2d58a6ef63d38cbe,N3,可哀相,かわいそう,かわいそう,불쌍한 모양;가엾은 모양,adjective,A,可哀相な気がする,불쌍한 생각이 들다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.880,29,,
w_3c48fef59f901cb5,N3,近視,きんし,きんし,근시,noun,A,近視の度が進む,근시의 도수가 점점 심해지다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.860,29,,
w_917a5aa0d0db391b,N3,差出人,さしだしにん,さしだしにん,발신인;발송인,noun,A,私は差出人の住所が書かれていない郵便物を受け取った。,나는 발신인 주소가 적혀 있지 않은 우편물을 받았다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.860,29,,
w_8d174bfc2f12fead,N3,足し算,たしざん,たしざん,덧셈;가산,noun,B,二桁の足し算をする,두 자릿수 덧셈을 하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.860,29,,
w_d0c5de51a55d62d4,N3,不断,ふだん,ふだん,항상;평상시;평소,noun,A,学問とは偶然に成就するものではない。それは情熱を持って探し求められ、不断の努力を持って対応されなければならいない。(アビゲイル・アダムズ),"배움은 우연히 얻어지는 것이 아니라 열성을 다해 갈구하고 부지런히 집중해야 얻을 수 있는 것이다. (애비게일 애덤스, 공부명언)",,NAVER 일본어사전 · 명언/속담,,,owner-confirmed-cleared,"[""普段""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.820,29,,
w_71b4fe597f4ac2ed,N3,返る,かえる,かえる,"돌아가다, 返り読み로 읽다, 바래다;퇴색하다",verb,B,計画が再転してもとに返る,계획이 바뀌어 원점으로 돌아가다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,"[""還る""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.790,29,,
w_7476fab8c017b6b3,N3,濡らす,ぬらす,ぬらす,적시다,verb,B,涙で枕を濡らす,눈물로 베개를 적시다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.790,29,,
w_b6ef07b6f1141a3b,N3,乗り遅れる,のりおくれる,のりおくれる,"놓치다;시간이 늦어 못 타다, 시류에 뒤떨어지다",verb,B,終発に乗り遅れる,(시간이 늦어) 막차를 놓치다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""乗り後れる""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.790,29,,
w_390e7c320dc77120,N3,眩暈,めまい,めまい,현훈;현기증;어찔함,noun,A,眩暈を感ずる,현기증을 느끼다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""目眩""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.710,29,,
w_cd8f0f97b64b50c1,N3,何方,どっち,どっち,‘どちら’의 막된 말씨,pronoun,A,何方に転んでもうれしくない,(사태가) 어떻게 되든[바뀌든] 달갑지 않다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.680,29,,
w_50e4cda93620aedd,N3,酔っ払う,よっぱらう,よっぱらう,몹시 취하다,verb,B,焼酎で酔っ払う。,소주로 만취하다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.660,29,,
w_c5615ac412de6b64,N3,書き直す,かきなおす,かきなおす,고쳐 쓰다;개서하다,verb,B,台本を書き直す,대본을 고쳐[다시] 쓰다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,2.650,29,,
